Odleglosc,Kierunek,Kategoria,dissimilarity,correlation,contrast,energy,homogeneity,ASM
3,2.356194490192345,brick,6.836797682035778,0.6343894168517847,116.2802343159486,0.04752630806387621,0.2227573192114497,0.0022587499581824652
5,0,brick,6.0435086382113825,0.7050927513259938,92.88649644308944,0.04709429803679169,0.22577954799128228,0.0022178729075781616
5,0.7853981633974483,brick,9.82173517169615,0.3280082115715434,215.94387356919873,0.042162163824392675,0.17927113474803422,0.0017776480583549263
5,1.5707963267948966,brick,10.230182926829269,0.2583439808265362,239.89748475609758,0.04235272610103828,0.18511274566642855,0.0017937534081895695
5,2.356194490192345,brick,9.723660249739854,0.3425191226555465,211.37909729448492,0.041699656826382187,0.17393878449741662,0.0017388613794380424
1,0,brick,3.8368602362204722,0.8989862243773507,35.4933562992126,0.054079865253402325,0.31225019195364256,0.002924631825826152
1,0.7853981633974483,brick,6.346952693905388,0.7533897553813385,86.90768181536365,0.045098218538974756,0.21363378693191573,0.002033849315389126
1,1.5707963267948966,brick,5.502952755905511,0.8099151470187742,66.95767716535434,0.04829585667944425,0.24288926435213382,0.00233248977240142
1,2.356194490192345,brick,6.130200260400521,0.7675204209129424,81.93328786657574,0.045600279840520376,0.22132431194760954,0.002079385521533769
3,0,brick,6.4634374999999995,0.7178032437077809,99.3731875,0.04349182753690629,0.21657722079781838,0.0018915390624999998
3,0.7853981633974483,brick,8.980221718316958,0.5187579619536639,170.0626102292769,0.040197007404969384,0.16867243301693566,0.0016157994043151636
3,1.5707963267948966,brick,9.8959375,0.4054392773743048,209.9858125,0.03967110881989562,0.1662739881664632,0.001573796875
3,2.356194490192345,brick,8.865772234819854,0.524288676147488,168.1376291257244,0.04069707749538729,0.17529741022248702,0.001656252116665559
5,0,brick,7.741615853658537,0.6136231503891734,136.2662601626016,0.04057232560855004,0.1876259591681349,0.0016461136052862055
5,0.7853981633974483,brick,12.143405306971905,0.18150297854437306,289.3934053069719,0.035489749506191416,0.13474678929686845,0.0012595223200122141
5,1.5707963267948966,brick,12.266895325203253,0.1495423264315237,298.2411077235772,0.036240576929561355,0.13797091282873206,0.0013133794161874547
5,2.356194490192345,brick,12.11407388137357,0.18419724365311504,288.6092611862643,0.036074407386748664,0.13800004024491927,0.0013013628683051063
1,0,brick,4.197896161417322,0.8882467854267272,40.39351624015748,0.04593970362714848,0.2719846210406014,0.002110456369350239
1,0.7853981633974483,brick,6.499410998821999,0.753242932840258,89.45594891189782,0.03955360097314961,0.19347683382999015,0.001564487349943142
1,1.5707963267948966,brick,5.571112204724409,0.8157493573401057,66.73818897637796,0.04201034696827383,0.22238724021125425,0.0017648692523947547
1,2.356194490192345,brick,6.311426622853245,0.7697253189176274,83.47926095852193,0.0393611926801991,0.1958277046842128,0.0015493034892077595
3,0,brick,6.951499999999999,0.6900191373307466,112.302125,0.03806963192624799,0.1911727456914345,0.001449296875
3,0.7853981633974483,brick,9.068531116150165,0.5378719523957807,167.93600403124213,0.035461046443795524,0.15349301490402426,0.001257485814889023
3,1.5707963267948966,brick,9.7174375,0.4614993403852315,195.5816875,0.03519810009077194,0.1534297377101162,0.00123890625
3,2.356194490192345,brick,8.902368354749306,0.547818106791391,164.3042328042328,0.03562357644044849,0.1558184356248129,0.0012690391984084767
5,0,brick,8.241742886178862,0.5746041630677249,154.4507113821138,0.03592146356186322,0.17120765174310953,0.0012903515444262672
5,0.7853981633974483,brick,12.203759105098856,0.2228384978101383,282.56302029136316,0.03181763548541167,0.11914610005937876,0.001012361927882528
5,1.5707963267948966,brick,12.033473069105693,0.22587865953316452,278.8053226626016,0.032384822740911756,0.12682626670734212,0.001048776743960275
5,2.356194490192345,brick,12.089099895941727,0.22881215333569746,280.1921175858481,0.032053389648579664,0.12104395912877781,0.0010274197879636738
1,0,brick,3.9733021653543306,0.8884963668798928,36.04133858267716,0.050552397628714774,0.293950198658447,0.002555544906011687
1,0.7853981633974483,brick,6.251782503565007,0.7351451058415988,85.80848161696323,0.042991576257391674,0.2174330022365177,0.0018482756290951234
1,1.5707963267948966,brick,5.383304625984252,0.7940803681464975,66.77331446850394,0.04765688166972049,0.2560062120511623,0.002271178370481741
1,2.356194490192345,brick,5.9425878851757705,0.7599947343871956,77.75398350796702,0.04393849535837311,0.22360259754046158,0.0019305913743577752
3,0,brick,6.1821875,0.7214893196266127,89.9234375,0.04253178958144132,0.21633729468898266,0.0018089531250000002
3,0.7853981633974483,brick,8.588309397833207,0.5072389770058158,159.67611489040058,0.03922559422437045,0.17770388348724095,0.0015386472422549641
3,1.5707963267948966,brick,9.223812500000001,0.42207587719963985,187.4406875,0.039093337827563406,0.17530291975904316,0.0015282890625000001
3,2.356194490192345,brick,8.226694381456287,0.5433419962621536,147.9550894431847,0.039606280731058194,0.1813095021319136,0.0015686574733473914
5,0,brick,7.158600101626016,0.627666369087414,119.98685213414635,0.04101881851651442,0.2013158340529714,0.0016825434724907463
5,0.7853981633974483,brick,11.063865764828304,0.22260335762545974,249.35288761706556,0.03596214138667853,0.14828480787014173,0.001293275613115457
5,1.5707963267948966,brick,10.840129573170731,0.24119905264413805,241.01162347560978,0.036560767087412085,0.15238687162486725,0.0013366896900199948
5,2.356194490192345,brick,10.563735691987514,0.28371791927636525,229.5153485952133,0.03641621426869289,0.14791458516164593,0.0013261406616633515
1,0,brick,3.7875246062992125,0.8823171059937228,36.76624015748031,0.060693820026050255,0.33274686434116196,0.0036837397893545788
1,0.7853981633974483,brick,5.872465744931491,0.738828778213274,81.66067332134665,0.051786436325829785,0.24693768167634725,0.0026818349873292224
1,1.5707963267948966,brick,4.958107775590552,0.8043126654455885,61.14167076771653,0.057311287872503225,0.2899432350792386,0.003284583717604935
1,2.356194490192345,brick,5.721991443982889,0.7538711066100623,76.95839791679583,0.052098663985483344,0.24978504152873493,0.0027142707890722992
3,0,brick,6.1464375,0.6863249248128906,98.2534375,0.049281081562806625,0.242932929389069,0.0024286249999999994
3,0.7853981633974483,brick,8.229591836734695,0.5001981971897921,156.23614260519025,0.0464131696322501,0.1973622814057959,0.0021541823153120227
3,1.5707963267948966,brick,8.9673125,0.3889063805962212,189.7848125,0.04674749324830156,0.19879355720974123,0.0021853281249999998
3,2.356194490192345,brick,8.188145628621818,0.5056893679005815,154.50724363819603,0.04616658178637971,0.1966158004714785,0.0021313532738384865
5,0,brick,7.27369156504065,0.5785739550857387,132.38560721544715,0.04607490701745183,0.21307984335934646,0.002122897056666832
5,0.7853981633974483,brick,11.22554630593132,0.14385395564682038,265.3007284079084,0.04110847133171466,0.1535708517221605,0.0016899064152304062
5,1.5707963267948966,brick,11.301638719512194,0.10177876496992593,276.58199949186996,0.04214580270510353,0.1614958494034336,0.001776268685657512
5,2.356194490192345,brick,11.160249739854319,0.1485179432902269,263.9109001040583,0.04115526059898357,0.1545177048121681,0.0016937554749702497
1,0,brick,3.8825049212598426,0.8836686641057387,38.090428149606296,0.05355086315246715,0.32290881825806306,0.0028676949443742637
1,0.7853981633974483,brick,6.0980221960443926,0.7388885699986881,85.76669353338707,0.045495038709577,0.23892120872465245,0.0020697985471859097
1,1.5707963267948966,brick,5.265748031496063,0.7993882945563139,65.9015748031496,0.04979303677651523,0.27422830577746793,0.0024793465114273986
1,2.356194490192345,brick,5.831855663711329,0.7592290297509774,79.08996217992436,0.0461197998275712,0.24805117755038175,0.0021270359361352364
3,0,brick,6.156000000000001,0.7113023232061422,94.58262500000001,0.0447347215538445,0.2382537208986954,0.0020011953125
3,0.7853981633974483,brick,8.600844041320233,0.49765962426999344,165.51694381456286,0.04101385301770832,0.1942051607518246,0.0016821361393581816
3,1.5707963267948966,brick,9.508812500000001,0.3849353184947757,203.0209375,0.040608458170681636,0.18942845712105136,0.001649046875
3,2.356194490192345,brick,8.397266313932981,0.5176627605170625,158.94740488788108,0.04132148001850927,0.19835581411960884,0.0017074647109200612
5,0,brick,7.325774898373984,0.6049301227526389,129.5041285569106,0.041804509067337396,0.21311422993888862,0.0017476169783610946
5,0.7853981633974483,brick,11.88950312174818,0.13135503796081163,285.1582336108221,0.036961977786661195,0.15380829988057584,0.0013661878019016354
5,1.5707963267948966,brick,11.727832825203254,0.12833943650769358,283.5430005081301,0.0370941484935361,0.155071541685222,0.0013759758524605065
5,2.356194490192345,brick,11.682167013527577,0.15328616564162023,278.0241285119667,0.03671246885380904,0.15692663747668972,0.001347805369341899
1,0,brick,3.7099532480314963,0.8923080600666059,34.82621801181102,0.06249237061283178,0.3340153875376295,0.0039052963848115203
1,0.7853981633974483,brick,5.891623783247566,0.7452347913107223,82.7232934465869,0.05378699255536323,0.2526496131191924,0.0028930405681507
1,1.5707963267948966,brick,5.200479822834645,0.7966686471406373,65.99181840551181,0.05847239309329774,0.28680802701391384,0.003419020754057133
1,2.356194490192345,brick,5.770661541323083,0.7589447034487682,78.25934651869304,0.053905569167108563,0.254671484621512,0.0029058103872299256
3,0,brick,5.971937499999999,0.716303288237271,91.96268750000002,0.05139567710420791,0.24207901965764247,0.0026415156250000006
3,0.7853981633974483,brick,8.2286470143613,0.5194361967955275,156.67409926933738,0.04838310640572608,0.2061820389705269,0.002340924985467812
3,1.5707963267948966,brick,9.145125,0.40782440256494246,192.61525,0.047722259612260606,0.20050960926500527,0.0022774140624999997
3,2.356194490192345,brick,8.271415973796927,0.5169472271663588,157.42233560090705,0.048378350060031085,0.20322460608373083,0.00234046475453091
5,0,brick,7.07005843495935,0.6155953768225573,124.9840574186992,0.04861546336616122,0.21657898460098265,0.0023634632783065637
5,0.7853981633974483,brick,10.989138917793966,0.20119251229757548,258.87506503642044,0.043338076590319755,0.16854234778761643,0.0018781888825484209
5,1.5707963267948966,brick,11.1948043699187,0.1629789189877563,267.7520960365854,0.04350757186693971,0.16678697830159742,0.0018929088097569238
5,2.356194490192345,brick,11.04461498439126,0.1983869179292853,259.6037981269511,0.04335154310607994,0.1665585246673136,0.0018793562896783074
1,0,brick,3.640625,0.8987252979231735,33.45521653543307,0.06179984839374121,0.32974437168452864,0.003819221261489398
1,0.7853981633974483,brick,5.808233616467233,0.7577570901163407,80.03937007874016,0.05250327035873638,0.24327081587393182,0.0027565933983625663
1,1.5707963267948966,brick,4.973917322834646,0.8134510212814041,61.64480807086614,0.05656773588864493,0.28412567615000067,0.0031999087435674875
1,2.356194490192345,brick,5.695827391654783,0.7679752637252297,76.6705933411867,0.052950174946574946,0.24792222938071595,0.002803721026872893
3,0,brick,6.2856250000000005,0.705327711106306,97.5175,0.04883302225441304,0.22503295141584492,0.0023846640625
3,0.7853981633974483,brick,8.203514739229025,0.5289396729325583,155.49237843285465,0.047098718781044525,0.19682469520032306,0.002218289310815916
3,1.5707963267948966,brick,8.8415,0.4407418352927501,183.42025,0.04667273026082789,0.19876971201746044,0.0021783437499999997
3,2.356194490192345,brick,8.05820105820106,0.5465558974277445,149.69715293524817,0.04734707191121301,0.1995599748125453,0.0022417452185655765
5,0,brick,7.560149898373983,0.5937912408154583,134.7274517276423,0.04550947797339909,0.195893523607813,0.0020711125854112966
5,0.7853981633974483,brick,11.379942767950052,0.17918403013313475,267.8415712799167,0.0417651313696177,0.15262072125226803,0.0017443261983214244
5,1.5707963267948966,brick,11.024009146341463,0.19774231258388744,259.3109756097561,0.04248406980342278,0.16222356701482304,0.0018048961870620994
5,2.356194490192345,brick,10.963579604578564,0.23865478178030344,248.42963059313217,0.04177515632580013,0.1539764015828657,0.0017451636860450388
1,0,brick,3.6178026574803153,0.8847737841271356,33.405942421259844,0.06406226490001304,0.3370588724726728,0.004103973784119443
1,0.7853981633974483,brick,5.886229772459545,0.7147322706190553,82.77332754665511,0.05439001295350281,0.24946872988869212,0.0029582735090822035
1,1.5707963267948966,brick,5.000799704724409,0.7838163366316269,62.78586368110236,0.05935635369602671,0.28962997553757486,0.003523176724087824
1,2.356194490192345,brick,5.58249116498233,0.740261841169369,75.3751627503255,0.055209535157967934,0.25888581732318083,0.0030480927723588974
3,0,brick,6.0593125,0.6825040398012933,91.9704375,0.051494766117538594,0.23921165261253413,0.0026517109375000006
3,0.7853981633974483,brick,8.226064499874024,0.4458532967290401,160.4853237591333,0.048726134499671565,0.19834879778954692,0.0023742361832800834
3,1.5707963267948966,brick,8.692,0.36783650203506535,182.73037499999998,0.04854918575527297,0.19977063427277333,0.0023570234375
3,2.356194490192345,brick,7.90702947845805,0.4857072746324913,149.0241874527589,0.04946812611774631,0.20720502175894756,0.0024470955016012543
5,0,brick,7.1713668699187,0.5688643772359198,124.7782012195122,0.04849182566122619,0.20894385045959513,0.0023514571559587545
5,0.7853981633974483,brick,10.919940166493237,0.10361535359038124,256.18411810613946,0.04422524407527463,0.16200768970519488,0.0019558722135176137
5,1.5707963267948966,brick,10.609819613821138,0.12466577982588317,247.24790396341464,0.044898134323512855,0.17031603897126063,0.002015842465732203
5,2.356194490192345,brick,10.452328303850157,0.17230103014961706,237.0281607700312,0.04420027478802791,0.1640837417821288,0.001953664291337176
1,0,brick,4.086675688976378,0.8742798323052551,41.4117249015748,0.05989479788300068,0.3104244927359575,0.0035873868134455025
1,0.7853981633974483,brick,6.136958273916548,0.7352327709372508,87.11296422592847,0.05216288971919952,0.2353339230363726,0.0027209670638573716
1,1.5707963267948966,brick,5.181656003937007,0.805906680705228,63.87752214566929,0.05702493252487993,0.27163409404450756,0.003251842929467109
1,2.356194490192345,brick,5.888647777295555,0.7583715939912752,79.49941099882201,0.052543376739744414,0.24127841855230842,0.0027608064392147143
3,0,brick,6.682062500000001,0.6719608278707719,108.2808125,0.048095120594505214,0.21874686673586863,0.0023131406249999997
3,0.7853981633974483,brick,8.5112748803225,0.5113239090733598,160.6653439153439,0.04706754035255222,0.18971130533593844,0.002215353354839132
3,1.5707963267948966,brick,8.9358125,0.44756003922153553,180.54893750000002,0.046657411656670374,0.18893076340004913,0.0021769140625000002
3,2.356194490192345,brick,8.257873519778283,0.5428049275130008,150.35235575711766,0.046930531891531416,0.1883770531621748,0.0022024748236220476
5,0,brick,7.789634146341464,0.5739547629519006,140.9305132113821,0.04464547038056067,0.19241561984578784,0.0019932180255015203
5,0.7853981633974483,brick,11.546696149843914,0.17742637270346,267.95980749219564,0.04121749525353771,0.14808803734820647,0.001698881914975404
5,1.5707963267948966,brick,11.010099085365853,0.21732112223027447,253.68222815040653,0.042489672112974636,0.15717456608641084,0.0018053722362680947
5,2.356194490192345,brick,11.106399583766908,0.22504557494408334,252.79253381893858,0.04147029382796725,0.15125984215832308,0.0017197852701779383
1,0,brick,3.628014271653543,0.9029154644056433,32.42538139763779,0.05944172226587623,0.32593432788643106,0.0035333183459335667
1,0.7853981633974483,brick,5.80742761485523,0.7606460030257056,79.80507161014322,0.0515573064910569,0.24591670396539972,0.002658155852612778
1,1.5707963267948966,brick,5.0295275590551185,0.8142944175705086,61.928272637795274,0.05483610531062099,0.2779681484201855,0.003006998445637516
1,2.356194490192345,brick,5.595635191270384,0.7809876611846559,73.0227540455081,0.05142374904260953,0.24826273405847826,0.002644401965597285
3,0,brick,5.91175,0.7386538614775847,87.076875,0.049198815407487204,0.23848311234570618,0.0024205234375
3,0.7853981633974483,brick,8.148589065255731,0.532195844095878,155.5069916855631,0.04659957430714746,0.19973401865978932,0.002171520325607357
3,1.5707963267948966,brick,9.062625,0.4167096165493473,193.48149999999998,0.04590879205010735,0.197138827136632,0.0021076171875000003
3,2.356194490192345,brick,8.004283194759386,0.5465751855805238,150.7137818090199,0.04664748374458971,0.20153962639813292,0.0021759877397017615
5,0,brick,7.102896341463415,0.6251079646258964,124.36293191056912,0.04635529633371391,0.20965704207162153,0.0021488134981864303
5,0.7853981633974483,brick,11.441272112382935,0.15623577267317676,276.6163501560875,0.04223333142724445,0.1620979755795608,0.0017836542834434733
5,1.5707963267948966,brick,11.576664126016261,0.12918840612511412,284.44747205284557,0.04220969711932378,0.16407201986335238,0.00178165853090505
5,2.356194490192345,brick,11.196930280957336,0.1858074774831794,267.08025494276797,0.04186779863279725,0.16014742829898537,0.0017529125623564595
1,0,brick,3.4387303149606296,0.888654012867363,33.17987204724409,0.07298013266312725,0.36943991339331617,0.0053260997635276525
1,0.7853981633974483,brick,5.365924731849464,0.7473072710150993,75.1990203980408,0.06370792565123219,0.28935379218203944,0.0040586997907829285
1,1.5707963267948966,brick,4.5810162401574805,0.8108354319604895,56.29644438976378,0.06975793606786732,0.3325968800003812,0.004866169644448664
1,2.356194490192345,brick,5.125550251100503,0.7717856825419872,67.91915183830369,0.06436858128963582,0.2931714676406223,0.004143314257240455
3,0,brick,5.552625,0.71915359856372,83.790875,0.05967856608532078,0.27067384032583613,0.00356153125
3,0.7853981633974483,brick,7.533131771227009,0.5202649376082439,142.21176618795667,0.057175347351897186,0.23675805542153394,0.0032690203448100964
3,1.5707963267948966,brick,8.27775,0.42398162982367404,169.671125,0.05686977998023203,0.23233354335253023,0.003234171875
3,2.356194490192345,brick,7.266628873771731,0.5517460356192152,132.91465104560342,0.05723936027524898,0.2407951517764083,0.0032763443647197505
5,0,brick,6.5225482723577235,0.630062960639235,110.49549034552848,0.05613565492091392,0.24218112247350723,0.003151211753399927
5,0.7853981633974483,brick,10.315036420395423,0.2019124412859429,233.6960197710718,0.051315920011960996,0.1903461804010676,0.002633323646673979
5,1.5707963267948966,brick,10.245299796747968,0.2001937392295363,231.6946138211382,0.05132341782850668,0.19237732525877393,0.0026340932175994776
5,2.356194490192345,brick,9.899908949011447,0.2520618279305917,219.00201612903228,0.0509178272032017,0.19060948490057522,0.002592625127095107
1,0,brick,3.509596456692913,0.8848824214558708,33.91781496062992,0.07194949842885476,0.354491431110169,0.005176730324163773
1,0.7853981633974483,brick,5.644739289478579,0.7315101555781263,79.05747411494823,0.0624564089201137,0.26654144282506714,0.003900803015196458
1,1.5707963267948966,brick,4.733267716535433,0.8026393881121697,58.055610236220474,0.06820063194123382,0.310006875383228,0.004651326197183644
1,2.356194490192345,brick,5.263190526381052,0.7649326604281435,69.21520243040487,0.06344418492377613,0.27692522860663765,0.004025164600642302
3,0,brick,5.76175,0.6957181432703483,89.962,0.05962205181390523,0.2539669058736274,0.0035547890625
3,0.7853981633974483,brick,7.999370118417739,0.47837601182188855,153.45301083396322,0.05588451957130398,0.2163145081260501,0.0031230795277154572
3,1.5707963267948966,brick,8.460125,0.3972049438058335,175.506875,0.05560343683172831,0.21683627390456828,0.0030917421875
3,2.356194490192345,brick,7.689783320735703,0.513230891814658,143.16635172587553,0.056459951331167345,0.21657538950247673,0.0031877261043177854
5,0,brick,6.889926321138212,0.5901197001028647,121.48990091463415,0.0557451353810026,0.22075813323157928,0.003107520118646308
5,0.7853981633974483,brick,10.776795005202914,0.1327283766938305,251.34781477627473,0.049643369415927556,0.1674641082263577,0.0024644641269662517
5,1.5707963267948966,brick,10.299860264227643,0.16862009609109954,236.17143038617888,0.05009085737126104,0.1784171737885327,0.002509093992188016
5,2.356194490192345,brick,10.31022372528616,0.1938423277593114,233.5316077003122,0.0502914490172941,0.1723233759724666,0.0025292298442590915
1,0,brick,3.1582800196850394,0.8946859111353014,28.414554625984252,0.07481311489839998,0.38028028654560253,0.005597002160801197
1,0.7853981633974483,brick,5.238576477152955,0.7292087773278951,73.20658441316883,0.06415820643600745,0.28779900241337936,0.004116275453085348
1,1.5707963267948966,brick,4.56373031496063,0.7871935652844981,57.58464566929133,0.06982609176525585,0.3272688152515193,0.0048756830912099315
1,2.356194490192345,brick,5.062682125364251,0.7468859598623897,68.42792485584971,0.06469649810098475,0.29060210429606526,0.004185636866530724
3,0,brick,5.2176875,0.7210510016289664,75.2681875,0.06110966065197876,0.269501953366125,0.0037343906250000007
3,0.7853981633974483,brick,7.369677500629882,0.46856753483740593,143.56443688586546,0.057660352263850335,0.2339528216469664,0.0033247162231913106
3,1.5707963267948966,brick,8.215375000000002,0.3379351444300346,178.24125000000004,0.05717072841498523,0.23111960706615686,0.0032684921875
3,2.356194490192345,brick,7.250881834215168,0.48078304731652444,140.2948475686571,0.05812145053138181,0.23638521679054547,0.0033781030118718632
5,0,brick,6.110454776422765,0.6314163349747318,99.62735010162602,0.057376034696952856,0.2370367797610454,0.003292009357545938
5,0.7853981633974483,brick,9.793834547346513,0.15509655366254435,225.9037460978148,0.05247338952189838,0.1924295415989759,0.0027534566079168744
5,1.5707963267948966,brick,10.093559451219512,0.09952320407153573,238.846481199187,0.05257581215205662,0.1958632871605657,0.0027642160234483443
5,2.356194490192345,brick,9.73068418314256,0.16608689825965783,223.18671956295526,0.052150612612602364,0.1876920933936215,0.0027196863958697205
1,0,brick,3.335568405511811,0.8992160887099249,32.160740649606296,0.07111103399984466,0.37621637037653316,0.005056779156527062
1,0.7853981633974483,brick,5.239630479260958,0.780431410653276,70.0482360964722,0.06101124084520121,0.28018986109350125,0.0037223715094711484
1,1.5707963267948966,brick,4.392101377952756,0.8393389244447622,51.26119586614173,0.06632983846784148,0.3209835701628664,0.004399647471169943
1,2.356194490192345,brick,5.116126232252466,0.7922209824878289,66.28532457064915,0.061078430221180625,0.2808701115746615,0.0037305746382836308
3,0,brick,5.6196874999999995,0.7237817453450358,88.1724375,0.057686314993246016,0.2647918622774929,0.0033277109375
3,0.7853981633974483,brick,7.425799949609473,0.5791266979804497,134.20244394053918,0.05487993072331024,0.2240411537368825,0.0030118067961953307
3,1.5707963267948966,brick,7.9031875,0.5203014763353874,152.3731875,0.053672982612297596,0.2178107220451751,0.0028807890625
3,2.356194490192345,brick,7.333207357016882,0.5877523330920692,131.4169816074578,0.05470179756148597,0.22304216207632854,0.0029922866564577925
5,0,brick,6.626333841463415,0.6336954794109168,116.9609375,0.054147975003550175,0.23803294273201683,0.0029320031969850948
5,0.7853981633974483,brick,10.48094432882414,0.24107308858874704,239.42774453694068,0.048483680864989775,0.18038790003901767,0.0023506673102181757
5,1.5707963267948966,brick,10.276168699186993,0.25235176094585876,234.28658536585368,0.048205452136713095,0.17911662185557653,0.0023237656157049373
5,2.356194490192345,brick,10.199401664932363,0.27619618092097337,228.21579084287202,0.04849284024238552,0.17655087074896086,0.0023515555547735244
1,0,brick,3.996924212598425,0.8713263073622705,37.89899114173228,0.05900915564968733,0.30731333853890735,0.003482080450489026
1,0.7853981633974483,brick,5.735569471138943,0.7448531421415526,75.22977245954492,0.052607936381964385,0.245300445429536,0.0027675949703688117
