Odleglosc,Kierunek,Kategoria,dissimilarity,correlation,contrast,energy,homogeneity,ASM
5,0,wood,2.9114583333333335,0.15692697616468063,15.782774390243901,0.1235572651897302,0.3153649743153698,0.015266397781165314
5,0.7853981633974483,wood,2.927874609781478,0.11637183119272998,16.53726586888658,0.12374494594506415,0.32050320733713233,0.01531281164694685
5,1.5707963267948966,wood,1.335619918699187,0.8012367305971312,3.8104674796747964,0.15786869035738474,0.5193209104980593,0.024922523395155823
5,2.356194490192345,wood,2.885861082206035,0.14621424649850837,16.00825962539022,0.12365854018754546,0.323422428394799,0.015291434561314795
1,0,wood,1.3765378937007873,0.7006257985010996,3.93953001968504,0.1673415144882127,0.514724499341845,0.028003182471208695
1,0.7853981633974483,wood,1.531031062062124,0.640985768221219,4.727509455018911,0.15959587029514696,0.4822077604591858,0.025470841815265377
1,1.5707963267948966,wood,0.5887672244094488,0.9329135353263429,0.8839197834645669,0.2268977157754816,0.7338160152672804,0.05148257342413123
1,2.356194490192345,wood,1.4120528241056485,0.6958457860588998,4.00489800979602,0.16376047342952865,0.5019715256224977,0.026817492657863363
3,0,wood,2.6065,0.013025003830625801,13.04675,0.1349579216830194,0.3366411475103783,0.018213640625
3,0.7853981633974483,wood,2.3535525321239605,0.16783832623004016,10.969828672209625,0.13863165613944536,0.3696790308905328,0.01921873608396542
3,1.5707963267948966,wood,1.160875,0.8037481249541628,2.5810000000000004,0.17339874567020375,0.5464764463061541,0.030067125000000004
3,2.356194490192345,wood,2.1979717813051147,0.2748673118091615,9.554988662131521,0.14067409237407846,0.38466785821383065,0.019789200265270764
5,0,wood,2.6228404471544717,0.052581215747305156,12.599974593495936,0.13255324581975764,0.3304828296456962,0.017570362977353097
5,0.7853981633974483,wood,2.664477107180021,0.010476627312476502,13.092026534859519,0.1329833388840519,0.3277794871019033,0.017684568420750585
5,1.5707963267948966,wood,1.3828125,0.7175958329222188,3.7017911585365857,0.1630851936382025,0.5019800059468144,0.02659678038401001
5,2.356194490192345,wood,2.6527055150884493,0.006419568812051165,13.127211238293446,0.13355298208355923,0.33077546195428825,0.01783639902341149
1,0,wood,1.5169783464566928,0.6982296415211436,5.118971456692913,0.15824280222673293,0.5012476790546319,0.025040784456568915
1,0.7853981633974483,wood,1.648459296918594,0.6530176575643898,5.863599727199454,0.15246614612959128,0.4743832094451909,0.02324592571560988
1,1.5707963267948966,wood,0.5699434055118111,0.9502493980935958,0.837290846456693,0.220596244388468,0.7403412462180264,0.0486627030382967
1,2.356194490192345,wood,1.5401450802901604,0.6998647420950446,5.071796143592287,0.1551700354155507,0.4883730572752844,0.024077739890863252
3,0,wood,2.968,-0.03891754393711233,17.6255,0.12368849481661581,0.3260106662285374,0.015298843749999997
3,0.7853981633974483,wood,2.5905769715293525,0.16643214058969893,14.066767447719828,0.13035989417539068,0.36033901424766457,0.016993702009419055
3,1.5707963267948966,wood,1.1984375,0.8293829196164331,2.8496875000000004,0.16603439967368208,0.5420634656120845,0.027567421875
3,2.356194490192345,wood,2.436633912824389,0.26598133667620444,12.385739480977577,0.13219349242474132,0.3731133094507994,0.017475119439450144
